vin,model,mfg_year,fuel_type
P712RK08,Tata Ultra,2020,Diesel
WULOUIYS,Tata Ultra,2022,Electric
5WTDLZ7N,Freightliner M2,2011,Electric
5ONNESR0,Freightliner M2,2007,CNG
8PG2H1MI,Tata Ultra,2025,CNG
FTQ9UXOL,Freightliner M2,2013,CNG
6W6SC6MM,Isuzu N-Series,2017,Diesel
R410969Y,Freightliner M2,2018,CNG
Q6PTMHES,Tata Ultra,2022,LNG
C6T6E833,Volvo VNL,2005,CNG
RIZDRT3H,Volvo VNL,2006,Electric
DHJUMYF1,Ashok Leyland Dost,2005,Electric
JL1MCSIO,Isuzu N-Series,2025,Diesel
QP2PFR6J,Ashok Leyland Dost,2013,LNG
136L8OPT,Volvo VNL,2017,LNG
J3XM9A1B,Tata Ultra,2005,Diesel
8HDFNS5P,Volvo VNL,2024,Electric
6BWQ79E9,Ashok Leyland Dost,2017,CNG
LAN10NLN,Tata Ultra,2012,Diesel
ZP9MGYF3,Volvo VNL,2018,Electric
IJJ3SY27,Tata Ultra,2013,Electric
Z0A0YRLB,Isuzu N-Series,2018,Electric
3JMNVD37,Isuzu N-Series,2012,Electric
9ZMLNC2A,Freightliner M2,2023,CNG
KJPWLGK4,Ashok Leyland Dost,2024,CNG
TOHFVFLN,Volvo VNL,2006,Diesel
B30P13ML,Isuzu N-Series,2008,Electric
5GCUQ8UI,Freightliner M2,2007,LNG
V6H7E9MI,Freightliner M2,2019,LNG
4YADHJJI,Freightliner M2,2017,Electric
3A40AL6W,Tata Ultra,2007,CNG
A1U0P8QM,Isuzu N-Series,2019,Electric
CBI14E8B,Isuzu N-Series,2014,Electric
WYHIU1MP,Volvo VNL,2007,LNG
Y5K3HJJJ,Isuzu N-Series,2009,Electric
DUEHQFQZ,Ashok Leyland Dost,2018,CNG
6U3FIGV7,Ashok Leyland Dost,2020,Electric
998ZXY3D,Freightliner M2,2015,Electric
D3LZ98FE,Freightliner M2,2015,Diesel
E56KIQFJ,Ashok Leyland Dost,2018,CNG
52KACBE0,Volvo VNL,2022,CNG
Y8M9XX4L,Isuzu N-Series,2017,Electric
3KH7W0L2,Volvo VNL,2025,Electric
02V31V06,Volvo VNL,2015,CNG
EKLTCHXC,Ashok Leyland Dost,2021,LNG
NMMSDHGQ,Ashok Leyland Dost,2005,CNG
IFS6TTKG,Isuzu N-Series,2019,Diesel
VRQ93HV3,Tata Ultra,2019,LNG
36121FSB,Isuzu N-Series,2018,LNG
2DITRJ64,Freightliner M2,2025,Electric
ZFRYYX6U,Isuzu N-Series,2021,CNG
6977AIBG,Ashok Leyland Dost,2021,Electric
H2K7HYRR,Ashok Leyland Dost,2021,Electric
BHC3HZBF,Ashok Leyland Dost,2011,LNG
BFLW73RQ,Tata Ultra,2016,LNG
HJJ9XOGK,Tata Ultra,2017,Diesel
9YVMIT2K,Tata Ultra,2008,Electric
CJXBQXUB,Isuzu N-Series,2011,CNG
EIWGJOKR,Isuzu N-Series,2018,Diesel
4KRY58E5,Isuzu N-Series,2006,CNG
A4EGA2DF,Volvo VNL,2006,CNG
FRL75LJO,Ashok Leyland Dost,2007,CNG
KLSH2JN6,Isuzu N-Series,2008,Diesel
3EVO1MMZ,Freightliner M2,2021,Diesel
CAUXIHBZ,Freightliner M2,2022,CNG
BP6M2IH9,Tata Ultra,2008,CNG
JRR6H1KR,Tata Ultra,2015,CNG
UYCGZM5N,Volvo VNL,2010,Diesel
R4CH5200,Tata Ultra,2008,LNG
8KO8747Z,Ashok Leyland Dost,2008,LNG
SDA7A4WG,Ashok Leyland Dost,2010,Diesel
NRF4LDEJ,Freightliner M2,2019,Electric
6OU4K3L2,Freightliner M2,2015,LNG
DQAQNL5G,Freightliner M2,2007,Electric
X6CEXKU1,Volvo VNL,2019,CNG
5P5HNX1C,Tata Ultra,2010,LNG
4RSKHOVW,Volvo VNL,2006,Electric
BJJQ1OBK,Volvo VNL,2007,Diesel
HH46WCS6,Isuzu N-Series,2024,CNG
26OMMEKF,Tata Ultra,2015,Diesel
5JZK1BLM,Isuzu N-Series,2010,LNG
2NTCSSFD,Ashok Leyland Dost,2005,LNG
1VHVTR2M,Tata Ultra,2012,Electric
PI55KPLI,Freightliner M2,2016,LNG
8DSMNIS4,Volvo VNL,2023,LNG
00NLSVBQ,Tata Ultra,2021,Diesel
SO6Z3A5G,Ashok Leyland Dost,2007,LNG
R61V9SD2,Ashok Leyland Dost,2016,Diesel
IVG29BG8,Isuzu N-Series,2022,LNG
E91QUYT3,Tata Ultra,2021,Electric
9WI7U3AI,Tata Ultra,2013,Electric
O4BK12KD,Freightliner M2,2011,LNG
EG6RY9F3,Isuzu N-Series,2017,LNG
RGST8QDI,Isuzu N-Series,2008,LNG
1QXRX6WG,Ashok Leyland Dost,2005,Diesel
57AX342Z,Volvo VNL,2018,Electric
YQF2ZZ46,Volvo VNL,2008,CNG
XBEX0AOF,Isuzu N-Series,2006,Diesel
AI0H0U9I,Isuzu N-Series,2007,Diesel
RJL9BZGW,Volvo VNL,2019,Electric
69H0E51U,Tata Ultra,2005,CNG
4CRCRBIW,Freightliner M2,2015,LNG
3UWLFB0O,Ashok Leyland Dost,2019,CNG
YOUEY4DT,Volvo VNL,2005,CNG
0O2444PX,Isuzu N-Series,2007,CNG
341V7L11,Isuzu N-Series,2017,Diesel
QH8VAWIW,Isuzu N-Series,2023,LNG
ND4QHWH7,Tata Ultra,2019,Electric
NLMFAC4X,Isuzu N-Series,2014,Diesel
QDURW0F9,Ashok Leyland Dost,2008,Electric
SAIP94Q6,Tata Ultra,2022,LNG
39O1KYAD,Tata Ultra,2007,Electric
PTGK5VS3,Isuzu N-Series,2007,LNG
5HA2KQJL,Tata Ultra,2016,CNG
XO8LZ9B1,Ashok Leyland Dost,2009,LNG
MAHV8X6Z,Volvo VNL,2016,Electric
1ZZ8MN5I,Ashok Leyland Dost,2010,CNG
WO6FGJM5,Volvo VNL,2021,Electric
U8KIC9NT,Ashok Leyland Dost,2025,LNG
IIJZRRIZ,Ashok Leyland Dost,2016,CNG
6BPG3C22,Volvo VNL,2016,Diesel
HXS7OJU8,Ashok Leyland Dost,2013,CNG
IF679JF4,Ashok Leyland Dost,2017,Electric
UUC1097S,Freightliner M2,2006,CNG
8PC9HVRL,Isuzu N-Series,2018,Electric
AKFXP3JA,Ashok Leyland Dost,2019,Diesel
ZW13GTUM,Isuzu N-Series,2022,Diesel
XE0109OM,Tata Ultra,2023,CNG
XDQNLC7C,Volvo VNL,2015,Diesel
2Y1QMMEX,Freightliner M2,2019,CNG
TXFJ9FY6,Tata Ultra,2024,Electric
MHQP1M5Q,Freightliner M2,2023,Diesel
WMV4XWOI,Volvo VNL,2015,Diesel
ADL3U4EN,Tata Ultra,2010,Diesel
4YGBQBP4,Ashok Leyland Dost,2022,Electric
YN2MMTGJ,Isuzu N-Series,2006,CNG
XB0S81OF,Tata Ultra,2015,Diesel
3A20NROU,Tata Ultra,2018,CNG
RB5I8NLE,Volvo VNL,2007,Diesel
TAQJ7VAF,Freightliner M2,2013,Diesel
DND76I73,Volvo VNL,2023,Diesel
R8IHX8SD,Ashok Leyland Dost,2010,Diesel
9WICGI46,Ashok Leyland Dost,2006,Diesel
319AN0VX,Isuzu N-Series,2007,CNG
J7NRSR1R,Freightliner M2,2012,CNG
I5C4CDVP,Volvo VNL,2015,CNG
SNRS3JOE,Ashok Leyland Dost,2009,CNG
0ZMK747Q,Freightliner M2,2025,CNG
SPQDJE42,Ashok Leyland Dost,2023,Electric
TK3HAOAO,Freightliner M2,2012,Electric
BIQRIZK5,Ashok Leyland Dost,2013,Electric
CEI0KNF3,Isuzu N-Series,2020,CNG
IM9R5MX8,Ashok Leyland Dost,2022,CNG
6TIRH28S,Tata Ultra,2012,CNG
QOYWZLVQ,Volvo VNL,2015,LNG
7D1NGT2Z,Tata Ultra,2016,Diesel
NHXS4HWW,Isuzu N-Series,2025,LNG
CB1IZWMG,Volvo VNL,2009,Electric
AE9F2Y7I,Isuzu N-Series,2022,LNG
V5U0MGWE,Freightliner M2,2007,Diesel
1AGKKKEB,Volvo VNL,2010,LNG
LQ94QEAE,Ashok Leyland Dost,2012,Electric
1AWIQ4IW,Tata Ultra,2012,CNG
S6WRXE2W,Isuzu N-Series,2022,CNG
DE34L1C5,Isuzu N-Series,2006,Diesel
E0BLHQPE,Freightliner M2,2021,CNG
ZNCZSKBZ,Tata Ultra,2020,LNG
WIC6XXBV,Ashok Leyland Dost,2009,Electric
HCQUBBMC,Freightliner M2,2016,LNG
JSYQLV7T,Tata Ultra,2007,Electric
911NE4SJ,Isuzu N-Series,2008,Diesel
0ULR09DC,Isuzu N-Series,2022,Electric
SCF7SR1G,Volvo VNL,2005,CNG
K5NBD5IU,Ashok Leyland Dost,2009,LNG
G1S5B69F,Isuzu N-Series,2015,LNG
DLVUGVAK,Tata Ultra,2013,LNG
Z8IFRKZR,Tata Ultra,2007,CNG
UELKTDDW,Ashok Leyland Dost,2011,CNG
2DZUGGTX,Tata Ultra,2006,Electric
HSNP7X56,Volvo VNL,2019,CNG
FGPUBBNF,Tata Ultra,2014,Electric
QRB7Z26V,Tata Ultra,2025,LNG
RBDOMVKM,Freightliner M2,2010,Electric
S0SQMBZF,Isuzu N-Series,2017,CNG
IYEROCVC,Tata Ultra,2006,Electric
3HJC6MDV,Isuzu N-Series,2008,LNG
ELTWBCB7,Isuzu N-Series,2008,Electric
WVT3WIMQ,Volvo VNL,2014,Electric
A1QQFZ6N,Volvo VNL,2015,Diesel
RKK74BV1,Isuzu N-Series,2025,Electric
O1Q6K8A6,Volvo VNL,2021,Diesel
WO3XGVP1,Freightliner M2,2021,Electric
609IRCQO,Volvo VNL,2019,Diesel
J822HV6E,Tata Ultra,2008,Electric
X5AI4PPO,Volvo VNL,2008,CNG
2RW6VQGE,Ashok Leyland Dost,2009,LNG
AY7XANUJ,Ashok Leyland Dost,2016,CNG
9SPVAY8L,Tata Ultra,2025,Electric
OI8G2638,Freightliner M2,2017,LNG
GV9KK1YS,Freightliner M2,2018,LNG
6L0BIZZD,Isuzu N-Series,2015,Diesel
S9PI4487,Freightliner M2,2013,CNG
UFW7YETD,Freightliner M2,2022,Electric
L9R8MFTY,Isuzu N-Series,2009,CNG
Z05M53EG,Freightliner M2,2006,LNG
AZDFW39C,Freightliner M2,2010,Diesel
9F3OFLTJ,Volvo VNL,2012,LNG
3NB6HEHY,Isuzu N-Series,2006,Electric
PBP559UY,Ashok Leyland Dost,2012,Electric
JOD66RIX,Isuzu N-Series,2021,LNG
ULG3A9WO,Freightliner M2,2020,Diesel
7B37XAAA,Freightliner M2,2018,Diesel
88FRCLWD,Ashok Leyland Dost,2023,CNG
R07N46AN,Volvo VNL,2022,LNG
ORO62C5S,Ashok Leyland Dost,2022,Diesel
5OTA6TDH,Ashok Leyland Dost,2014,LNG
R4LVZM52,Ashok Leyland Dost,2012,Electric
OTFFO7V5,Ashok Leyland Dost,2015,CNG
PYD432N1,Ashok Leyland Dost,2023,Electric
9LYLM18F,Ashok Leyland Dost,2021,LNG
12SAJH7P,Ashok Leyland Dost,2020,Diesel
GUDOGDCD,Volvo VNL,2005,CNG
ENET37JD,Freightliner M2,2025,Electric
2QWGC1BH,Tata Ultra,2005,LNG
2VYEHUUP,Volvo VNL,2014,Diesel
1L1VYMI5,Freightliner M2,2018,Diesel
L1F15FJD,Ashok Leyland Dost,2014,Diesel
F5USYXX5,Volvo VNL,2021,Diesel
G3K4PHEJ,Freightliner M2,2023,Diesel
98YA45J3,Freightliner M2,2012,CNG
ET913H32,Volvo VNL,2015,CNG
RYAOLTN7,Volvo VNL,2008,Diesel
E6GXZ06Z,Freightliner M2,2011,LNG
Q6M55WMH,Tata Ultra,2012,CNG
309BTFNG,Freightliner M2,2016,CNG
G9I6KIMY,Volvo VNL,2022,Electric
QOBZ6E63,Tata Ultra,2006,Diesel
X9KH6SC7,Freightliner M2,2008,CNG
D2MI42SP,Ashok Leyland Dost,2007,Electric
VA52C799,Volvo VNL,2013,Diesel
9OBF1U0N,Freightliner M2,2005,Electric
ECY6SKYO,Volvo VNL,2014,Diesel
SI8M1ND7,Freightliner M2,2024,Diesel
A06W4W0H,Volvo VNL,2010,LNG
MZSCK7C5,Ashok Leyland Dost,2023,Electric
NRLSJ53K,Isuzu N-Series,2025,CNG
WOU95QRS,Volvo VNL,2016,Diesel
DY5XR9JU,Freightliner M2,2008,Diesel
5WXZQPHP,Freightliner M2,2023,CNG
207NEREJ,Freightliner M2,2020,CNG
G5A5L9BB,Freightliner M2,2008,LNG
NXKRC2V6,Isuzu N-Series,2021,Diesel
T1BK42HW,Tata Ultra,2019,LNG
4GGCF5PN,Ashok Leyland Dost,2020,CNG
IXLX9OLK,Freightliner M2,2019,CNG
GO7UFPXC,Isuzu N-Series,2007,LNG
WL8OFXH8,Volvo VNL,2020,Diesel
XUFJ6DXA,Freightliner M2,2007,CNG
IB62IGUX,Tata Ultra,2017,CNG
B28ME5SQ,Freightliner M2,2024,Electric
QNMGVRSM,Tata Ultra,2024,Electric
QQ17CVCZ,Volvo VNL,2013,CNG
GE2NP9K7,Ashok Leyland Dost,2018,Electric
WTAZK6EP,Ashok Leyland Dost,2016,LNG
H20LXWV5,Isuzu N-Series,2013,Electric
GIM2RWXK,Freightliner M2,2009,LNG
RLGMQ30R,Tata Ultra,2012,LNG
DZ2W6NBN,Volvo VNL,2013,CNG
158VB28D,Isuzu N-Series,2012,CNG
SJQACZ1Y,Tata Ultra,2010,Diesel
GQ0FK1KU,Freightliner M2,2005,Diesel
STWWWCIQ,Isuzu N-Series,2022,LNG
X2EMBS5X,Tata Ultra,2019,LNG
OPZMPSLO,Isuzu N-Series,2025,Diesel
8JN6MGHX,Volvo VNL,2006,LNG
BZM2LXRU,Ashok Leyland Dost,2010,Electric
2VGGGHBD,Volvo VNL,2016,LNG
3944BXJ8,Ashok Leyland Dost,2022,LNG
N6PIP07L,Ashok Leyland Dost,2010,Diesel
TPYL3GC3,Isuzu N-Series,2025,Electric
EXEE6MG0,Isuzu N-Series,2008,LNG
DITPD182,Ashok Leyland Dost,2009,CNG
P9E4H3HY,Ashok Leyland Dost,2024,LNG
W7CH7YVS,Ashok Leyland Dost,2005,CNG
RLVDUKRH,Tata Ultra,2015,CNG
7MPATIMZ,Volvo VNL,2007,Electric
6AAH67Q3,Ashok Leyland Dost,2013,CNG
UVOD9J2C,Freightliner M2,2005,LNG
UO52PVDN,Tata Ultra,2018,Electric
KM039ZRP,Isuzu N-Series,2020,Diesel
IVQTXFRC,Freightliner M2,2011,Electric
PZ1XXTVA,Tata Ultra,2018,CNG
NXFOKK63,Tata Ultra,2024,LNG
F2FW95S4,Freightliner M2,2009,LNG
JRCFSJ08,Ashok Leyland Dost,2011,Electric
JRMCIADJ,Isuzu N-Series,2007,CNG
AH27ZKTF,Volvo VNL,2008,LNG
XCYJ8FYN,Freightliner M2,2006,LNG
6LSBCR0E,Volvo VNL,2023,CNG
SC8J32C8,Tata Ultra,2009,Diesel
8G0Q9BJJ,Tata Ultra,2011,Diesel
W7OIKGZN,Ashok Leyland Dost,2009,Diesel
HP6J5WYY,Volvo VNL,2020,Diesel
59H3WAFG,Freightliner M2,2016,Electric
6A93EY5M,Isuzu N-Series,2005,Diesel
WXLD2G0R,Freightliner M2,2007,CNG
GZNMF3JR,Volvo VNL,2024,Electric
4LDJEFOE,Freightliner M2,2016,Electric
J8T89L0P,Freightliner M2,2021,Electric
ZHHQWVS3,Volvo VNL,2025,Diesel
DNSGDXAP,Ashok Leyland Dost,2018,CNG
M4YT6PJW,Ashok Leyland Dost,2012,Diesel
IFDODAOL,Ashok Leyland Dost,2013,Diesel
NLYN31OW,Freightliner M2,2012,CNG
0CZE2T3T,Isuzu N-Series,2019,Diesel
O50OJ59Y,Tata Ultra,2021,LNG
VALGLYSS,Ashok Leyland Dost,2017,Diesel
5XWC73SY,Freightliner M2,2023,Diesel
YGN61T1E,Ashok Leyland Dost,2009,CNG
CU006LPY,Tata Ultra,2011,Diesel
N7L9CH23,Isuzu N-Series,2021,Electric
O0QNIMOZ,Tata Ultra,2005,CNG
OTWECJVZ,Volvo VNL,2009,Electric
RSZ711QK,Volvo VNL,2008,Diesel
WT0C4DA5,Isuzu N-Series,2022,Electric
12PREHM6,Tata Ultra,2017,Electric
1X76LYLO,Tata Ultra,2012,LNG
YWQURSN8,Volvo VNL,2024,Diesel
RDR8HYYD,Freightliner M2,2025,CNG
EGCI7BTA,Tata Ultra,2022,LNG
B12T0EXE,Freightliner M2,2010,Diesel
91ALZUU1,Freightliner M2,2021,Diesel
KT8RRDLG,Tata Ultra,2012,Diesel
W04FR7E2,Isuzu N-Series,2005,CNG
2DQEKEEA,Isuzu N-Series,2017,Electric
P0UCBYG0,Freightliner M2,2015,LNG
FBEFJG4Q,Volvo VNL,2014,LNG
ZJP191V4,Freightliner M2,2024,CNG
131CCLOM,Ashok Leyland Dost,2005,Diesel
XLJNJT2T,Volvo VNL,2009,Diesel
H982ETAN,Ashok Leyland Dost,2011,Electric
2L4EKFQH,Freightliner M2,2009,LNG
SOFX0P2J,Ashok Leyland Dost,2023,CNG
34AFMHOF,Tata Ultra,2020,CNG
RWOND5DO,Ashok Leyland Dost,2019,Diesel
5PON8I4T,Volvo VNL,2013,Electric
DZJVH1U0,Volvo VNL,2007,LNG
MWPCPELN,Isuzu N-Series,2008,Electric
G95M0TEY,Tata Ultra,2016,LNG
YFBKN84K,Tata Ultra,2019,Diesel
3H2J91VF,Isuzu N-Series,2023,Diesel
TBIXES55,Isuzu N-Series,2017,Diesel
N9OTLR5N,Isuzu N-Series,2011,Diesel
PERD2G1F,Isuzu N-Series,2010,LNG
BJITFY3N,Freightliner M2,2019,Electric
8F8OKREA,Isuzu N-Series,2015,LNG
YS8LKW90,Ashok Leyland Dost,2020,Electric
C8D1FBH3,Ashok Leyland Dost,2010,LNG
SY8XPTFP,Freightliner M2,2006,Electric
5OJZPQIK,Freightliner M2,2010,Diesel
NAXVX7NO,Ashok Leyland Dost,2024,LNG
D00ZDSCD,Volvo VNL,2005,Electric
7F1D93AQ,Ashok Leyland Dost,2016,CNG
J4S509GC,Tata Ultra,2021,CNG
0DVN6L9E,Isuzu N-Series,2011,Electric
KYDDPTCQ,Isuzu N-Series,2023,CNG
BRBRNRZ7,Tata Ultra,2016,LNG
4A39JA0O,Ashok Leyland Dost,2015,CNG
QPU3D9U3,Freightliner M2,2015,LNG
EWL19MIQ,Volvo VNL,2024,LNG
8CL1ZOEO,Tata Ultra,2022,LNG
9PTL030R,Volvo VNL,2022,CNG
QISV495X,Isuzu N-Series,2015,LNG
C41PQHIA,Freightliner M2,2022,Electric
IPU4NCYQ,Isuzu N-Series,2024,Electric
HO3LD32T,Freightliner M2,2014,CNG
NWZK2J2I,Volvo VNL,2013,Diesel
JYS5QW3D,Volvo VNL,2006,Diesel
14C4V9B1,Volvo VNL,2019,LNG
1ET7OX0A,Tata Ultra,2010,Diesel
PPPEUEXB,Isuzu N-Series,2018,Electric
R87VK8EC,Freightliner M2,2023,CNG
MRF8ACDF,Isuzu N-Series,2016,Electric
XENY9Q9W,Tata Ultra,2009,Electric
HFIQB3JV,Ashok Leyland Dost,2018,CNG
TXYL4U4T,Tata Ultra,2015,LNG
JHKJG61A,Volvo VNL,2016,Electric
QVU9Q0VW,Isuzu N-Series,2012,CNG
KXHITCS4,Volvo VNL,2018,LNG
BUMF87II,Isuzu N-Series,2025,Electric
CHRTSYI8,Volvo VNL,2025,LNG
TLAQOSI6,Freightliner M2,2014,Diesel
VZYAD3UQ,Tata Ultra,2013,Diesel
402UL799,Freightliner M2,2022,Electric
DRAQK84C,Freightliner M2,2019,Diesel
9MRQFZRV,Freightliner M2,2007,Electric
0I6K67OH,Freightliner M2,2009,Diesel
XW8CV3I4,Freightliner M2,2022,LNG
R4QXYY1V,Ashok Leyland Dost,2020,Diesel
T8IFUSPE,Freightliner M2,2005,Electric
1K5W1SGG,Ashok Leyland Dost,2005,LNG
I6LQYOIT,Freightliner M2,2011,Electric
M76TH4M7,Freightliner M2,2009,CNG
84HXE1S6,Volvo VNL,2015,CNG
DRKO1KPL,Volvo VNL,2024,CNG
B2F49ZN6,Ashok Leyland Dost,2016,Electric
6PU46M2Q,Freightliner M2,2006,LNG
LTQ7RKKM,Freightliner M2,2007,Electric
QUHW7DC7,Ashok Leyland Dost,2008,LNG
DK1WP2Q4,Isuzu N-Series,2013,Electric
P4U22NOE,Ashok Leyland Dost,2020,Electric
1EZPC9FE,Volvo VNL,2016,LNG
7X1162HR,Volvo VNL,2012,Electric
X4M06TKT,Freightliner M2,2020,Electric
TWY50EVR,Ashok Leyland Dost,2023,CNG
E4VEYOBQ,Volvo VNL,2012,Electric
C1ZL386M,Isuzu N-Series,2024,Diesel
PQMJ4S4Q,Ashok Leyland Dost,2005,Electric
UKCZC1E8,Isuzu N-Series,2015,CNG
3UGCGVI5,Freightliner M2,2021,Diesel
3BJ9JBX5,Volvo VNL,2021,Diesel
SH5AE8F8,Tata Ultra,2025,CNG
A8SUW2GS,Tata Ultra,2014,LNG
WE2SXQX5,Freightliner M2,2016,Electric
XRUAF82Q,Tata Ultra,2009,CNG
903AGFS7,Tata Ultra,2021,CNG
4ZIJUKJM,Ashok Leyland Dost,2016,CNG
LQLKJ1KF,Ashok Leyland Dost,2021,Diesel
CJV8HJEN,Ashok Leyland Dost,2005,Electric
OTA18EY0,Ashok Leyland Dost,2020,CNG
QNMKN67E,Isuzu N-Series,2023,LNG
YIA2GOMQ,Isuzu N-Series,2008,Diesel
BCENGGAP,Freightliner M2,2025,CNG
S927HNLI,Ashok Leyland Dost,2025,LNG
BOJVEQ08,Isuzu N-Series,2021,Diesel
RWKG1YW2,Isuzu N-Series,2018,Electric
RPMDTJK0,Isuzu N-Series,2014,CNG
O9I20DVI,Ashok Leyland Dost,2010,LNG
BCOOLQ9W,Isuzu N-Series,2018,Diesel
2VBAG93E,Tata Ultra,2023,LNG
T6ZYDN5P,Volvo VNL,2009,Diesel
YF80C5GB,Isuzu N-Series,2022,LNG
RKR3URAV,Volvo VNL,2022,CNG
CGZ1WSN2,Isuzu N-Series,2024,Electric
6MIKUZO8,Tata Ultra,2024,Electric
PL57JSTK,Volvo VNL,2009,LNG
3R7I3TZ6,Isuzu N-Series,2017,Electric
PI8QWBAF,Volvo VNL,2013,CNG
Q2LQMYJX,Tata Ultra,2024,LNG
4C2UYT0G,Isuzu N-Series,2015,CNG
W8YR83FA,Volvo VNL,2015,Electric
01MFPM0R,Volvo VNL,2020,LNG
CBS04X3K,Isuzu N-Series,2015,CNG
YRNQL1RD,Freightliner M2,2011,Electric
94CKDRGT,Volvo VNL,2013,Electric
B7NRS4EE,Isuzu N-Series,2006,Electric
A8GCOZ16,Isuzu N-Series,2018,LNG
S55TJ7VI,Isuzu N-Series,2006,Diesel
2UH45NZ5,Isuzu N-Series,2011,CNG
Q6JZ6XB3,Ashok Leyland Dost,2025,Diesel
HUHCNR4H,Isuzu N-Series,2017,CNG
YEJU4DRD,Volvo VNL,2008,Electric
CSZ8Z4ZC,Tata Ultra,2025,CNG
VSQ1LZOS,Freightliner M2,2013,CNG
2A7QKLN7,Freightliner M2,2025,CNG
38GJSM03,Volvo VNL,2006,Electric
YSMF80OL,Tata Ultra,2019,Electric
WXE8OM0J,Freightliner M2,2007,Diesel
NWREC7BC,Volvo VNL,2014,CNG
VJR5TWR8,Isuzu N-Series,2008,Diesel
JECT5D30,Freightliner M2,2014,LNG
JPGOJQQC,Isuzu N-Series,2015,LNG
1ZM309LB,Tata Ultra,2017,Diesel
O4LW3VJ0,Isuzu N-Series,2006,LNG
WCMVYM1C,Freightliner M2,2024,Diesel
4L1UDL7U,Freightliner M2,2010,CNG
HERXM2FU,Tata Ultra,2013,LNG
YX0T7SI8,Volvo VNL,2010,CNG
PHHZ4W1R,Volvo VNL,2008,Diesel
KQ4F0OIV,Isuzu N-Series,2024,LNG
EXCUPN3D,Volvo VNL,2014,CNG
PLFGFO30,Isuzu N-Series,2013,Diesel
YHXU7AYT,Ashok Leyland Dost,2022,Diesel
XS01NO43,Tata Ultra,2021,CNG
1RMGX0JV,Tata Ultra,2006,Diesel
JTA6CPTR,Ashok Leyland Dost,2006,LNG
XZTHFBDF,Tata Ultra,2019,LNG
3T4M95PW,Volvo VNL,2010,Diesel
WHJR2U4S,Freightliner M2,2015,Diesel
CL2ZOQM2,Tata Ultra,2015,LNG
B3AKS0RV,Volvo VNL,2020,Diesel
UXYGROBX,Freightliner M2,2007,LNG
VRD2LUNM,Freightliner M2,2023,CNG
9UQJLJAA,Isuzu N-Series,2013,LNG
FUG416D3,Tata Ultra,2007,CNG
DE9TUNJM,Volvo VNL,2017,Diesel
NPLVCMK7,Freightliner M2,2011,CNG
6E4H4K71,Ashok Leyland Dost,2017,Diesel
SHWGIW9Q,Isuzu N-Series,2005,Diesel
H7GVJ2ZI,Tata Ultra,2005,LNG
H7HEHSNB,Ashok Leyland Dost,2005,LNG
RIMYBO0P,Ashok Leyland Dost,2011,Diesel
7ZVUD6NY,Isuzu N-Series,2023,Electric
I1899IMH,Ashok Leyland Dost,2019,CNG
EPD1BHTB,Isuzu N-Series,2008,Diesel
5FEQ9559,Freightliner M2,2007,Diesel
9DQSUCMG,Isuzu N-Series,2015,Electric
61IUXDUH,Ashok Leyland Dost,2022,Diesel
ZJDXMRRF,Tata Ultra,2019,CNG
L2VHR7NK,Isuzu N-Series,2007,Electric
HH197UWY,Freightliner M2,2015,LNG
SOJ516US,Freightliner M2,2017,CNG
3R9UQ42X,Ashok Leyland Dost,2011,Electric
76CI3H3V,Tata Ultra,2017,Diesel
ZO47YBQK,Volvo VNL,2022,CNG
V14EPM2N,Ashok Leyland Dost,2013,Electric
2L99FPXL,Tata Ultra,2020,CNG
PTGBRMQC,Tata Ultra,2013,Electric
O34PC0C8,Volvo VNL,2015,LNG
HTJD37BT,Freightliner M2,2010,LNG
L5NI2LTA,Ashok Leyland Dost,2011,LNG
ZQ3YENV1,Isuzu N-Series,2012,Diesel
D96FECQ6,Volvo VNL,2011,Electric
XAWM4FGL,Tata Ultra,2017,LNG
IKEWDVVS,Isuzu N-Series,2007,LNG
9GK281DV,Volvo VNL,2008,Diesel
5NIEIRGW,Ashok Leyland Dost,2008,CNG
MX12JOMI,Freightliner M2,2022,Electric
LH5N5RAN,Ashok Leyland Dost,2005,CNG
E2858KI1,Isuzu N-Series,2014,CNG
A0D7K0K8,Ashok Leyland Dost,2023,Diesel
GC1EICMQ,Tata Ultra,2016,LNG
75EVOY8Q,Volvo VNL,2024,Electric
4OOKCI6H,Volvo VNL,2014,CNG
IRVV0VP4,Isuzu N-Series,2022,Diesel
7EMTLZS2,Isuzu N-Series,2018,CNG
OH9MDTP3,Volvo VNL,2006,Diesel
9QKUBR16,Freightliner M2,2021,CNG
L99W9GAR,Volvo VNL,2009,CNG
E21TRU1N,Tata Ultra,2007,Electric
XB4TWQZX,Tata Ultra,2011,LNG
XL51Z5CI,Ashok Leyland Dost,2023,CNG
6YUMXF99,Freightliner M2,2023,Electric
QRLM2XBE,Isuzu N-Series,2009,Electric
PX2B9PRE,Isuzu N-Series,2024,Electric
8WZGOSHV,Ashok Leyland Dost,2013,CNG
I87H287J,Volvo VNL,2011,Diesel
5RDX7A7I,Freightliner M2,2024,CNG
9G869CEK,Tata Ultra,2012,LNG
ONJPZFVZ,Tata Ultra,2012,LNG
HNZI95CB,Volvo VNL,2020,Electric
0CMF1SOY,Volvo VNL,2009,LNG
8FU73ZYG,Volvo VNL,2014,LNG
2TAXEGT1,Freightliner M2,2017,CNG
D2A15NHX,Isuzu N-Series,2017,CNG
S21SPN1A,Freightliner M2,2023,CNG
