vin,model,mfg_year,fuel_type
V45T9ZJV,Ashok Leyland Dost,2025,Electric
HEZTUJ4N,Isuzu N-Series,2020,LNG
FNIBVFA3,Volvo VNL,2005,Electric
6HZQXCJ9,Ashok Leyland Dost,2010,Electric
05X4X2ZE,Tata Ultra,2024,Diesel
FYKKROC5,Freightliner M2,2020,Electric
SOGSGMIU,Freightliner M2,2006,LNG
25LMK3OM,Tata Ultra,2013,CNG
QZ1KUTOQ,Volvo VNL,2010,CNG
0OT6E142,Freightliner M2,2016,Electric
N0INVY1V,Volvo VNL,2015,Diesel
DLHIM1I9,Ashok Leyland Dost,2005,LNG
CJFMC2EK,Freightliner M2,2009,Electric
B4APR2RT,Freightliner M2,2024,Diesel
UR4GHX1I,Freightliner M2,2008,Diesel
4CZHJ9PE,Tata Ultra,2012,Electric
C4F1DXYX,Isuzu N-Series,2023,LNG
7GB074OH,Ashok Leyland Dost,2013,LNG
MN7C1I4B,Isuzu N-Series,2010,CNG
XJ0PTFBK,Isuzu N-Series,2016,Electric
RMP7JV76,Volvo VNL,2024,Electric
UVMM5WXB,Isuzu N-Series,2008,CNG
BBF3XTUV,Freightliner M2,2025,CNG
WJ94U206,Freightliner M2,2020,LNG
6NVPMG3N,Isuzu N-Series,2016,Electric
ZCWACS06,Freightliner M2,2010,Electric
YSF9NNI3,Isuzu N-Series,2018,CNG
EMG2OZOY,Isuzu N-Series,2018,Diesel
PHH3139W,Ashok Leyland Dost,2014,CNG
6ASOGQXT,Tata Ultra,2024,Diesel
28MXZOMH,Tata Ultra,2009,Electric
6GD9G7KD,Freightliner M2,2012,Diesel
98RA1WQM,Tata Ultra,2009,Electric
7W0J2OVT,Tata Ultra,2011,LNG
PF3FPX3A,Volvo VNL,2007,Diesel
F37FHBSB,Volvo VNL,2012,CNG
YUK15VVS,Volvo VNL,2017,Diesel
DZ68NSE9,Volvo VNL,2011,CNG
4CU9OLJU,Freightliner M2,2018,Diesel
WRZ8HSUX,Ashok Leyland Dost,2022,CNG
WAELORKN,Tata Ultra,2008,CNG
N813MDKJ,Volvo VNL,2008,CNG
OCCH0JNA,Freightliner M2,2005,CNG
6W0ON6I5,Volvo VNL,2012,Electric
1S2AXT23,Isuzu N-Series,2016,LNG
Q5W8PJ0E,Tata Ultra,2025,LNG
O83U8X2R,Volvo VNL,2022,LNG
CHYQJXKB,Isuzu N-Series,2012,Diesel
MY370D1M,Isuzu N-Series,2005,Electric
WP8A4L55,Tata Ultra,2025,CNG
FWCF08A7,Ashok Leyland Dost,2005,Diesel
9FIL61K3,Freightliner M2,2020,LNG
AYB5K0FS,Freightliner M2,2013,LNG
OVVQDSWS,Isuzu N-Series,2006,Electric
Y7HLML4D,Isuzu N-Series,2021,Diesel
8MXJYMHO,Tata Ultra,2015,Electric
61EPFRE4,Volvo VNL,2022,CNG
45Y8KZ8P,Freightliner M2,2015,CNG
Z07U1N8G,Freightliner M2,2018,Electric
K436390B,Volvo VNL,2018,Electric
5G370GHK,Isuzu N-Series,2016,Diesel
7VN8H1IT,Ashok Leyland Dost,2007,Electric
2HXV14G1,Isuzu N-Series,2009,CNG
CO70CW3D,Freightliner M2,2014,LNG
4CO353JW,Ashok Leyland Dost,2017,Electric
YSP2UHQ9,Tata Ultra,2016,CNG
SZJNN3L2,Ashok Leyland Dost,2018,LNG
9DZHN2EV,Ashok Leyland Dost,2007,Electric
YZGW7BT0,Tata Ultra,2009,Electric
R33ZM8GJ,Isuzu N-Series,2011,Diesel
WXGOGUGV,Freightliner M2,2012,Electric
YIMXZ2QM,Freightliner M2,2009,LNG
FF2I6RTY,Tata Ultra,2015,Electric
DCOOQWNW,Isuzu N-Series,2006,Diesel
PHUYZ6XD,Freightliner M2,2023,Electric
FXXXV2HD,Ashok Leyland Dost,2015,CNG
ARSSU3HO,Isuzu N-Series,2017,LNG
MGCHCMUD,Tata Ultra,2006,CNG
FXKPPCJ9,Isuzu N-Series,2020,LNG
KHUELCN5,Volvo VNL,2018,Diesel
F9332QIO,Ashok Leyland Dost,2015,CNG
BMB9TFXO,Ashok Leyland Dost,2019,Electric
89Z1EMPN,Tata Ultra,2011,LNG
ONO9LM46,Freightliner M2,2019,CNG
69WR2WH3,Volvo VNL,2024,LNG
NZHBPR9B,Freightliner M2,2006,CNG
C5J0SGFV,Ashok Leyland Dost,2022,Diesel
IFVRD0I7,Isuzu N-Series,2011,Electric
C3JX6K5I,Tata Ultra,2009,CNG
4K2C0GJL,Freightliner M2,2012,LNG
1I1NY1P3,Volvo VNL,2021,Diesel
1SVNNC45,Ashok Leyland Dost,2013,Electric
ZVUGEKQS,Isuzu N-Series,2005,LNG
2CLM8CUM,Freightliner M2,2022,LNG
I6NFN7ST,Freightliner M2,2021,Electric
YE42YPZW,Tata Ultra,2017,CNG
N4LD2T86,Freightliner M2,2013,CNG
0KH4NNLR,Isuzu N-Series,2013,CNG
8M8HUXBI,Volvo VNL,2019,Electric
SLJXSQSC,Freightliner M2,2022,Electric
HH29PL2P,Isuzu N-Series,2011,CNG
57V5E0AR,Ashok Leyland Dost,2008,LNG
7XCIT4QQ,Freightliner M2,2009,Electric
R496E09A,Freightliner M2,2018,LNG
KZ7MQMRZ,Ashok Leyland Dost,2005,Electric
G7POZE3Y,Tata Ultra,2005,Electric
1LUUCTH9,Tata Ultra,2024,Diesel
OI1AG8EU,Ashok Leyland Dost,2019,Electric
8PCYL491,Freightliner M2,2005,Diesel
6TD9KB66,Freightliner M2,2019,Diesel
5K8YQ20A,Tata Ultra,2021,Electric
9MVHT6MG,Freightliner M2,2017,Diesel
BCQ74GUR,Tata Ultra,2014,Diesel
6WW7GNVR,Ashok Leyland Dost,2015,CNG
QDVKLI3Q,Tata Ultra,2023,LNG
GDTDSQWO,Isuzu N-Series,2014,Diesel
YT5W4B9V,Tata Ultra,2022,Electric
2ZMPTXAA,Freightliner M2,2005,CNG
0VKLI3EZ,Ashok Leyland Dost,2006,LNG
Z77YCH5V,Volvo VNL,2009,Electric
1AVLABM3,Freightliner M2,2017,Electric
DLBJBT7R,Volvo VNL,2012,LNG
H6B0YI3P,Tata Ultra,2022,LNG
HOGQZVXC,Volvo VNL,2019,Electric
KW9ZTA4I,Ashok Leyland Dost,2013,Electric
N10BPQXA,Isuzu N-Series,2009,LNG
87Y6Z0VG,Freightliner M2,2021,Electric
CW7HWMJ8,Ashok Leyland Dost,2008,Diesel
TRV2TPAR,Tata Ultra,2020,Electric
593EAAJE,Isuzu N-Series,2022,Electric
KO0V58W0,Tata Ultra,2016,Diesel
ZVNQD1CA,Freightliner M2,2017,Electric
MWMMI2NJ,Tata Ultra,2009,LNG
EY1BN9DJ,Tata Ultra,2010,Electric
2KVOEK1X,Isuzu N-Series,2007,LNG
C9PZ0UUH,Isuzu N-Series,2009,Electric
6KL1WLKU,Ashok Leyland Dost,2023,Electric
X2SSO0TN,Isuzu N-Series,2011,Electric
VBCBDV1O,Isuzu N-Series,2022,Electric
ZMR22LL8,Tata Ultra,2019,LNG
T75CTXW4,Ashok Leyland Dost,2017,Diesel
SES1BV1I,Tata Ultra,2008,Diesel
5KD7KL69,Volvo VNL,2017,LNG
OZRC2U4I,Tata Ultra,2005,Diesel
GHXX3AKQ,Ashok Leyland Dost,2023,CNG
52Q6FBVJ,Tata Ultra,2015,Diesel
OBDAFF9E,Freightliner M2,2019,Electric
547DUIEJ,Freightliner M2,2015,Electric
QZPTQP05,Freightliner M2,2012,LNG
X14RYEUT,Tata Ultra,2012,Diesel
TT5UQZWK,Tata Ultra,2014,LNG
I8WUS1D4,Tata Ultra,2023,LNG
XYZ840DE,Ashok Leyland Dost,2022,LNG
RSLOKS11,Volvo VNL,2025,LNG
VOGE7YI9,Freightliner M2,2017,Electric
9KQIBXKM,Tata Ultra,2014,CNG
HV7VUFMK,Volvo VNL,2008,Diesel
TNJL5E31,Volvo VNL,2006,Diesel
X3KV8WAB,Tata Ultra,2016,CNG
4AERK6Z5,Volvo VNL,2015,LNG
EWY59WJH,Isuzu N-Series,2014,LNG
OK194YKN,Ashok Leyland Dost,2012,Diesel
L15AL3IO,Ashok Leyland Dost,2005,LNG
7YT9DXS7,Ashok Leyland Dost,2008,LNG
8EB8LRJE,Freightliner M2,2019,Diesel
SITQ1YVV,Volvo VNL,2007,Diesel
SL1J9VF8,Tata Ultra,2007,Diesel
0VW3L99M,Tata Ultra,2022,Electric
HQG1T8FI,Ashok Leyland Dost,2011,LNG
ZETD39LV,Freightliner M2,2021,Diesel
9GTOCGST,Freightliner M2,2023,CNG
231FWGVN,Ashok Leyland Dost,2012,Electric
TC8URD15,Freightliner M2,2020,LNG
521CSW66,Tata Ultra,2022,Electric
FR52AVRS,Volvo VNL,2008,LNG
ZCYNA92N,Volvo VNL,2022,Electric
B1W1K161,Ashok Leyland Dost,2025,LNG
T8G2NQRJ,Freightliner M2,2023,Electric
4JHL7P7A,Freightliner M2,2015,LNG
OSE03H4A,Volvo VNL,2007,CNG
WVJI8U74,Tata Ultra,2013,Electric
02UAJTYE,Freightliner M2,2015,Diesel
VNBUNY8Z,Volvo VNL,2021,LNG
W8MOLUNM,Ashok Leyland Dost,2012,CNG
S0OSP9XL,Tata Ultra,2005,Diesel
P3OXESHS,Isuzu N-Series,2022,LNG
V5FPMTWV,Freightliner M2,2014,Electric
8OX7CJOS,Isuzu N-Series,2022,Diesel
NZNEI7E2,Tata Ultra,2023,Electric
4Z0KUQ8M,Isuzu N-Series,2008,Diesel
QDL6QPBM,Volvo VNL,2006,LNG
VU74X08X,Freightliner M2,2018,CNG
57PG2CRD,Tata Ultra,2013,Diesel
3DID1MKJ,Freightliner M2,2024,Diesel
C0Y7A5TH,Volvo VNL,2013,Electric
OREVJ2T4,Volvo VNL,2012,CNG
8WF5TQUS,Ashok Leyland Dost,2024,CNG
R9LU6SQ4,Ashok Leyland Dost,2017,Electric
K05O4SPU,Ashok Leyland Dost,2014,Diesel
ID633NET,Ashok Leyland Dost,2025,LNG
941AL4UR,Ashok Leyland Dost,2010,CNG
AY36HE5F,Volvo VNL,2022,LNG
OKZ5YKB8,Ashok Leyland Dost,2015,Diesel
3MME6F6X,Tata Ultra,2008,Electric
MENBJF0M,Ashok Leyland Dost,2025,LNG
IVDM32FG,Volvo VNL,2020,Electric
2VUX5PF7,Tata Ultra,2005,Electric
W53U4A5D,Tata Ultra,2014,Diesel
3M4HZYBI,Freightliner M2,2019,CNG
2YXKQPEW,Tata Ultra,2023,CNG
SQ8LTPJB,Volvo VNL,2025,Diesel
NGPJVDBJ,Volvo VNL,2021,Diesel
JM8PW9ME,Volvo VNL,2005,Diesel
81CIYIGT,Freightliner M2,2005,CNG
SPC15FAF,Tata Ultra,2015,Diesel
C4WVBWMO,Tata Ultra,2018,LNG
66DJ0GDC,Isuzu N-Series,2018,LNG
Z0O2VUS6,Isuzu N-Series,2021,CNG
TFAQ6F11,Volvo VNL,2012,CNG
6HNB52UF,Tata Ultra,2012,Diesel
Z0V3F9SI,Ashok Leyland Dost,2005,Electric
6H9IBQ1O,Volvo VNL,2011,Electric
S280PXS1,Freightliner M2,2011,LNG
NK3P4QXF,Volvo VNL,2014,Diesel
HDTLAVC3,Freightliner M2,2023,CNG
KEWN0NFS,Volvo VNL,2012,LNG
RILCQF83,Freightliner M2,2024,LNG
G753BFCI,Ashok Leyland Dost,2015,LNG
NIA9NE68,Isuzu N-Series,2016,Diesel
9ROUZOIN,Tata Ultra,2019,CNG
DB8BZ49G,Tata Ultra,2010,CNG
JCBDGATK,Volvo VNL,2007,Electric
VLN557MS,Tata Ultra,2024,Diesel
TM7WQC5P,Tata Ultra,2005,CNG
TQPSQ8PN,Freightliner M2,2019,Electric
B9HOAIGR,Volvo VNL,2010,Electric
KDHC888K,Ashok Leyland Dost,2009,Diesel
OCFMIOP8,Freightliner M2,2021,LNG
575UACC7,Volvo VNL,2005,LNG
E1JJVL34,Volvo VNL,2015,Electric
QJI07DRA,Volvo VNL,2009,CNG
1S1511MJ,Ashok Leyland Dost,2024,Diesel
33JD9Y9G,Tata Ultra,2013,Electric
PU1GYOQE,Tata Ultra,2018,Electric
QUK3JG1H,Ashok Leyland Dost,2021,Electric
SA9XWXUE,Isuzu N-Series,2016,LNG
KYXH7Z6I,Isuzu N-Series,2021,Diesel
X6LWCJKY,Ashok Leyland Dost,2023,LNG
1Q2PLTUR,Ashok Leyland Dost,2006,Electric
SRPCCY1I,Freightliner M2,2009,CNG
6JJ2JLG8,Volvo VNL,2025,LNG
3DEU2NXZ,Tata Ultra,2014,Diesel
OUWZ24L9,Ashok Leyland Dost,2005,Diesel
INR7IY30,Tata Ultra,2023,CNG
XZLAB4JP,Tata Ultra,2005,CNG
MQXU5XWP,Volvo VNL,2020,Diesel
TCLV8V21,Ashok Leyland Dost,2014,Electric
LS9BO177,Volvo VNL,2025,Diesel
U4GL5HNQ,Ashok Leyland Dost,2008,CNG
KCX70HOB,Freightliner M2,2017,Electric
IVEVCZ4F,Ashok Leyland Dost,2022,Diesel
V0BVQE6Q,Tata Ultra,2014,CNG
36UM47IK,Isuzu N-Series,2009,Diesel
V2CXMW3R,Ashok Leyland Dost,2019,LNG
3AMJH6JL,Ashok Leyland Dost,2009,Electric
JFGVN4R9,Freightliner M2,2010,Diesel
LB4W7S0M,Ashok Leyland Dost,2022,CNG
87QV03P7,Volvo VNL,2009,CNG
AL7IN854,Freightliner M2,2005,LNG
XM3NG3JU,Tata Ultra,2018,LNG
8VZWWD2E,Ashok Leyland Dost,2022,CNG
K4CM5QOI,Isuzu N-Series,2016,Diesel
GOITT1JM,Isuzu N-Series,2005,Electric
DKJ0ALRK,Tata Ultra,2021,Diesel
BHIYJTQ1,Freightliner M2,2017,CNG
NY341LHE,Ashok Leyland Dost,2005,Electric
SCI9JWEW,Freightliner M2,2017,LNG
XXEVN1HB,Tata Ultra,2006,Diesel
FFSP4L9H,Volvo VNL,2024,Diesel
SPEM7CS1,Volvo VNL,2012,CNG
XGDT6NND,Tata Ultra,2020,CNG
VU9C64AC,Tata Ultra,2006,Diesel
MPB71RLA,Volvo VNL,2020,LNG
F0INYQHB,Freightliner M2,2007,CNG
48XNVWVR,Tata Ultra,2007,Electric
1AGP9H0H,Freightliner M2,2022,Diesel
P9X3JE4X,Volvo VNL,2025,Diesel
J6KGEME9,Ashok Leyland Dost,2025,Electric
YP9Z0763,Volvo VNL,2013,Electric
BT7NKT2D,Ashok Leyland Dost,2005,Diesel
59PCTMP4,Isuzu N-Series,2025,Diesel
4GG4VLXX,Tata Ultra,2015,CNG
C07RA9A7,Freightliner M2,2007,Diesel
2GL605GA,Freightliner M2,2021,Electric
SUW9451R,Volvo VNL,2021,Diesel
EYJ9X4QP,Isuzu N-Series,2009,LNG
BV9NL2MG,Freightliner M2,2023,CNG
5N6X9KRF,Freightliner M2,2018,Electric
USTQK9ZF,Ashok Leyland Dost,2018,Electric
IX681SC3,Ashok Leyland Dost,2018,CNG
TS4U30IQ,Ashok Leyland Dost,2025,CNG
VSKJ1UAC,Freightliner M2,2012,Electric
8TE4YHIJ,Tata Ultra,2017,CNG
JZILTNUU,Tata Ultra,2005,LNG
1IYHNYJP,Tata Ultra,2011,CNG
4T6SEZIT,Isuzu N-Series,2006,Electric
98IM3O19,Tata Ultra,2013,LNG
LEMDFDMV,Freightliner M2,2017,CNG
2HLYDKYU,Ashok Leyland Dost,2010,Electric
NB8O4FPO,Tata Ultra,2015,LNG
AX5EAMDE,Freightliner M2,2017,LNG
TVMPMDD0,Ashok Leyland Dost,2016,LNG
T6XVNCRJ,Tata Ultra,2014,LNG
NZOX5W02,Isuzu N-Series,2012,CNG
EUHRAZ15,Isuzu N-Series,2018,CNG
5H4YUSNP,Tata Ultra,2010,Electric
YDD24YJL,Volvo VNL,2020,LNG
E3ENQJ2L,Tata Ultra,2018,Diesel
GHK7N6HK,Tata Ultra,2016,Electric
TC37LGDF,Isuzu N-Series,2011,CNG
GJW4VEHF,Ashok Leyland Dost,2016,Electric
NH8HATNP,Volvo VNL,2013,Electric
BFEZ805Z,Freightliner M2,2019,LNG
HHQZJ795,Isuzu N-Series,2015,Electric
8J6M0G5R,Volvo VNL,2023,LNG
UJDWXFHD,Isuzu N-Series,2021,CNG
GMFUM5AG,Freightliner M2,2008,LNG
TKYSK1GV,Volvo VNL,2015,Electric
5G8XPTDX,Volvo VNL,2016,Diesel
D8SDAACZ,Tata Ultra,2018,Diesel
E27Q70JZ,Tata Ultra,2023,LNG
ND5GU3OG,Tata Ultra,2014,Electric
M8P7WUB2,Freightliner M2,2010,Electric
IN7EOWIP,Volvo VNL,2007,Diesel
4VWRPVT2,Freightliner M2,2006,LNG
7YG0U80C,Tata Ultra,2009,LNG
AC2HSLDF,Freightliner M2,2013,Electric
XV5K8Z4D,Freightliner M2,2012,Diesel
22VK37T4,Isuzu N-Series,2014,Diesel
VI0U5OSY,Ashok Leyland Dost,2013,LNG
B4EU5T7R,Freightliner M2,2006,CNG
1ROBU85P,Tata Ultra,2012,LNG
3PSEW6WG,Isuzu N-Series,2019,Diesel
38UGGE5U,Tata Ultra,2023,CNG
6LHUKMGK,Volvo VNL,2014,Electric
S5P2JW6F,Volvo VNL,2015,LNG
8ZX0QM88,Tata Ultra,2017,LNG
3TGR6BMZ,Ashok Leyland Dost,2014,LNG
RVCFLN8R,Tata Ultra,2012,LNG
D3L7FNJP,Isuzu N-Series,2019,Diesel
JJUJ25HR,Isuzu N-Series,2021,CNG
YZNPMNIK,Isuzu N-Series,2007,Electric
GU5BEW5Y,Freightliner M2,2017,Electric
TFH9TJDV,Isuzu N-Series,2016,LNG
0DTC4OPS,Ashok Leyland Dost,2015,Diesel
DC4P0FCG,Ashok Leyland Dost,2005,CNG
6FORY8OY,Ashok Leyland Dost,2013,Electric
YVDBFNN9,Freightliner M2,2008,Electric
AC2NCA1D,Freightliner M2,2015,LNG
2PL2CXJO,Isuzu N-Series,2013,CNG
PM4OZIJN,Volvo VNL,2017,LNG
UNEMIJR7,Freightliner M2,2021,Diesel
4DXO5GIE,Volvo VNL,2023,CNG
I2Q86C2J,Freightliner M2,2007,CNG
R9H5EL8M,Tata Ultra,2018,LNG
5I3LK4TF,Isuzu N-Series,2020,LNG
MLNHW0B3,Ashok Leyland Dost,2021,Diesel
Z1FH0F1G,Volvo VNL,2009,LNG
7JCSC4GS,Volvo VNL,2010,Diesel
F8XJ7T92,Volvo VNL,2018,Diesel
997400PB,Tata Ultra,2011,CNG
6H6F7E8P,Isuzu N-Series,2015,Electric
6N9BU2J8,Isuzu N-Series,2014,Electric
GSS8XEJS,Volvo VNL,2011,CNG
JD2LQN6W,Isuzu N-Series,2010,Diesel
O3FAJRO1,Isuzu N-Series,2008,Diesel
M38WX868,Ashok Leyland Dost,2005,CNG
AHBEWBFT,Volvo VNL,2015,Diesel
N5NV3WNZ,Volvo VNL,2007,LNG
LEG3AZ9L,Volvo VNL,2008,LNG
S13OC356,Ashok Leyland Dost,2020,CNG
47T6FR59,Isuzu N-Series,2024,Diesel
9T8YTR0C,Isuzu N-Series,2009,LNG
YKJQ5G9B,Volvo VNL,2017,CNG
N76OFZQB,Isuzu N-Series,2011,Diesel
EJUKJCW3,Tata Ultra,2021,CNG
KCK11CNI,Volvo VNL,2016,Electric
3UZWAUOL,Tata Ultra,2015,Electric
2XM0B6XK,Ashok Leyland Dost,2022,CNG
AU37KX66,Tata Ultra,2015,Diesel
F9JDNYV6,Isuzu N-Series,2005,Diesel
2N8VUVMR,Freightliner M2,2013,CNG
1RT7934F,Volvo VNL,2017,LNG
WZ7XMSLQ,Isuzu N-Series,2012,Electric
THRDAUS4,Freightliner M2,2023,LNG
KC3I5VDX,Tata Ultra,2023,LNG
WGUI2FQN,Volvo VNL,2024,LNG
93SGZ96S,Volvo VNL,2023,Diesel
KQXC6H64,Ashok Leyland Dost,2009,Diesel
OY69QX4Y,Freightliner M2,2010,Diesel
K2148L9S,Ashok Leyland Dost,2005,Electric
0HF0W1GV,Freightliner M2,2018,Diesel
NYS0TBI6,Freightliner M2,2024,CNG
DAO5M4UX,Tata Ultra,2024,Electric
K1CTWC52,Volvo VNL,2006,Diesel
YM5XBIH5,Volvo VNL,2017,CNG
EWZX2BEE,Ashok Leyland Dost,2017,Diesel
E8BOKOO5,Tata Ultra,2015,Electric
UU8YP6F0,Tata Ultra,2006,LNG
1RNHX8RA,Freightliner M2,2022,Electric
PVSBAPX1,Tata Ultra,2019,Electric
N04SNMOT,Volvo VNL,2012,LNG
U7BYPRID,Freightliner M2,2016,Electric
H2CNQQEA,Tata Ultra,2019,LNG
JW9BUHNG,Tata Ultra,2020,Diesel
MYJRDY6T,Volvo VNL,2009,Diesel
SZBCB481,Volvo VNL,2008,LNG
8KBEZDD3,Freightliner M2,2010,LNG
CXRGLJAY,Tata Ultra,2011,CNG
1369FRMN,Volvo VNL,2025,Diesel
LVR4SMCH,Freightliner M2,2010,LNG
CQXNXTYQ,Tata Ultra,2019,LNG
HKKIZG7Q,Volvo VNL,2008,CNG
OSU3ZRB4,Ashok Leyland Dost,2020,Electric
XBPYAG15,Ashok Leyland Dost,2017,CNG
Q9V66LIK,Isuzu N-Series,2024,CNG
S34GBNZK,Volvo VNL,2023,Electric
0ELSSMFQ,Ashok Leyland Dost,2010,Electric
VAIGZU15,Volvo VNL,2005,Electric
YL94JA3S,Freightliner M2,2008,CNG
XQZ1MWO4,Volvo VNL,2018,CNG
SSYJ8L6V,Freightliner M2,2008,LNG
USQX7KU1,Isuzu N-Series,2010,LNG
GHVC99JN,Isuzu N-Series,2020,LNG
PS612ATI,Volvo VNL,2014,LNG
0916U5T6,Freightliner M2,2010,LNG
20PN0DZ2,Freightliner M2,2020,Electric
IIQOYEVH,Freightliner M2,2022,CNG
1CQPQHPI,Volvo VNL,2015,Diesel
Y5FIDKUU,Freightliner M2,2010,LNG
7UAV6S8M,Freightliner M2,2007,CNG
GZXH7RA1,Ashok Leyland Dost,2008,CNG
5DO030YR,Volvo VNL,2021,CNG
A9ID1BVJ,Volvo VNL,2018,Electric
HINOTJMU,Freightliner M2,2023,Diesel
QJRJHG4B,Volvo VNL,2018,LNG
1URJJUE9,Isuzu N-Series,2021,Electric
RUS6EW21,Tata Ultra,2013,Electric
0NH56C3L,Tata Ultra,2013,LNG
CK43I6WU,Volvo VNL,2011,Diesel
19DBN3VL,Freightliner M2,2017,LNG
O7QJ3LVI,Isuzu N-Series,2013,Diesel
CFQUR736,Freightliner M2,2016,Diesel
A32ARVZ4,Tata Ultra,2019,CNG
KXB2S314,Tata Ultra,2013,LNG
0F5OSEJZ,Isuzu N-Series,2023,CNG
6A0GLQD7,Tata Ultra,2015,CNG
X2KN7LK0,Volvo VNL,2020,LNG
9TOH2UMT,Ashok Leyland Dost,2022,LNG
XKOZQWZG,Freightliner M2,2005,Electric
JHPGD654,Volvo VNL,2017,Diesel
PM8SLX4H,Tata Ultra,2010,CNG
LC8497MQ,Ashok Leyland Dost,2008,LNG
3DZA8EMX,Ashok Leyland Dost,2018,CNG
VWM3M9S8,Freightliner M2,2009,Diesel
FX4MZ6QT,Tata Ultra,2015,LNG
4LG8DKD4,Isuzu N-Series,2009,CNG
E153DNYT,Volvo VNL,2021,CNG
HF2HMJLG,Tata Ultra,2006,CNG
1JCJ6S94,Volvo VNL,2008,Electric
QO50W863,Volvo VNL,2009,CNG
1OO9LW5H,Isuzu N-Series,2021,Electric
UOY5D959,Freightliner M2,2025,Diesel
7XX4HKTF,Tata Ultra,2015,CNG
AFBF8U1K,Isuzu N-Series,2007,CNG
A8F1O4UL,Tata Ultra,2022,Diesel
INAKIUAI,Freightliner M2,2016,Electric
BDCSEX45,Tata Ultra,2006,Electric
VDZ2A6XA,Tata Ultra,2006,CNG
QYGTGSBL,Volvo VNL,2013,LNG
BHYM9505,Isuzu N-Series,2020,CNG
XQV184G0,Ashok Leyland Dost,2006,Diesel
9Q3L1ZQN,Ashok Leyland Dost,2025,LNG
70CI7LOL,Isuzu N-Series,2021,Electric
67ZQP0KA,Freightliner M2,2014,LNG
088S68QX,Tata Ultra,2016,LNG
56PSVM25,Freightliner M2,2025,Diesel
XX7B77JB,Tata Ultra,2020,CNG
FOPTFR1U,Freightliner M2,2025,Diesel
MTAG8Y8Z,Tata Ultra,2011,Electric
TXRKKJH2,Freightliner M2,2013,Diesel
HJ7IA9VI,Volvo VNL,2019,Electric
AMRBHEMC,Volvo VNL,2011,CNG
QSY4LB1I,Freightliner M2,2006,LNG
QQZLD76B,Freightliner M2,2007,LNG
UPESYCN5,Freightliner M2,2005,LNG
Y9ADZKF8,Tata Ultra,2024,Electric
PIZQ646W,Tata Ultra,2024,CNG
V7GV7237,Tata Ultra,2020,Diesel
K9QULVVS,Tata Ultra,2018,Diesel
5XWK5DS0,Freightliner M2,2025,LNG
CRS4JNHR,Isuzu N-Series,2018,LNG
FFD20R1U,Ashok Leyland Dost,2007,CNG
50H96LZX,Tata Ultra,2019,CNG
3BL80UM0,Isuzu N-Series,2017,CNG
L6OMMSXK,Freightliner M2,2009,CNG
8HC3F7XI,Tata Ultra,2013,CNG
XG1M41F7,Ashok Leyland Dost,2015,LNG
8ZPMDUM0,Isuzu N-Series,2019,Electric
LRV247CA,Tata Ultra,2014,LNG
U238FCEX,Ashok Leyland Dost,2012,Diesel
B19UH1GH,Volvo VNL,2009,Electric
RQXNDYXU,Isuzu N-Series,2008,Diesel
65UI1D03,Ashok Leyland Dost,2014,Diesel
6DASM70Q,Tata Ultra,2012,CNG
YH4LHDOO,Ashok Leyland Dost,2013,LNG
IJKTVF8F,Tata Ultra,2022,CNG
QOWOVJAM,Freightliner M2,2012,Electric
37DP0HYJ,Isuzu N-Series,2012,LNG
RQT0HB24,Freightliner M2,2007,CNG
RG5HFFTV,Tata Ultra,2022,CNG
8G48TTWK,Ashok Leyland Dost,2005,Electric
PMM7RD4L,Freightliner M2,2011,Electric
5SCRMJ69,Tata Ultra,2023,CNG
KA6AHRVP,Volvo VNL,2017,Electric
33SU0NWB,Freightliner M2,2009,Diesel
TPS50YRJ,Tata Ultra,2005,LNG
XIWIZBYG,Volvo VNL,2016,Electric
F8MVCUS2,Tata Ultra,2008,CNG
3DTV7GQJ,Volvo VNL,2012,LNG
39K0RCAF,Isuzu N-Series,2005,CNG
A6WWEYCO,Ashok Leyland Dost,2017,CNG
WTPQIB5C,Freightliner M2,2008,Electric
TGVVGZ32,Tata Ultra,2024,LNG
9021SZ13,Freightliner M2,2011,Diesel
VMK05N1W,Ashok Leyland Dost,2018,LNG
5Q1O55SY,Ashok Leyland Dost,2019,CNG
2N7N6KKU,Isuzu N-Series,2014,Diesel
864BN4IC,Volvo VNL,2023,Electric
HJ4P4R96,Tata Ultra,2020,Diesel
R53KF3QC,Tata Ultra,2008,CNG
MGGB9P60,Freightliner M2,2009,Diesel
2LB8XAKB,Freightliner M2,2007,LNG
3EDV49WW,Volvo VNL,2023,Electric
CW66CL7G,Volvo VNL,2007,LNG
AEFAZ7LK,Tata Ultra,2014,CNG
B4XACYBE,Isuzu N-Series,2010,CNG
5UUOB10T,Isuzu N-Series,2022,LNG
7GJ3GNR3,Ashok Leyland Dost,2008,Diesel
CL9QG928,Ashok Leyland Dost,2024,Electric
H6X1I07L,Tata Ultra,2023,Diesel
S12SYVH5,Freightliner M2,2005,Electric
1MP5T2H9,Isuzu N-Series,2011,Electric
6X2JZPRQ,Isuzu N-Series,2007,LNG
4FJHE5EC,Isuzu N-Series,2023,Electric
1RBPNHGG,Isuzu N-Series,2017,Diesel
H1U4156G,Freightliner M2,2011,CNG
Y1CTRUG8,Isuzu N-Series,2025,Electric
GLC7TZ5B,Isuzu N-Series,2008,CNG
GSSTZRGI,Freightliner M2,2007,Diesel
2UWYRXMY,Ashok Leyland Dost,2011,LNG
